"","pitcher","player_name","Season","Pitches","Whiff","xWhiff","In_Whiff","OOZ.Pitches","OOZ.Swing","OOZ.xSwing","OOZ","IZ.Pitches","IZ.Swing","IZ.xSwing","IZ","Score"
"725",488768,"Andrew Cashner",2017,2492,0.061,0.10029,-0.0336317667839114,781,0.29321,0.30685,-0.00625004255017338,1251,0.65388,0.65074,-0.00809462016508972,-0.031787189168995
"726",488768,"Andrew Cashner",2018,2625,0.06857,0.1078,-0.0366859345320388,798,0.28947,0.30738,0.0038178937291848,1270,0.65354,0.65013,-0.00416133277116936,-0.0287067080316846
"727",488768,"Andrew Cashner",2019,2465,0.09533,0.11793,-0.021325257185864,846,0.29433,0.32999,0.000644572925923279,1137,0.67546,0.66336,0.00580532268415246,-0.0264860069440932
"728",488786,"Louis Coleman",2016,889,0.12486,0.12702,-0.00515436577701699,191,0.22513,0.2714,-0.0395107575044647,392,0.6301,0.64945,-0.0161573640364229,-0.0285077592450589
"729",488786,"Louis Coleman",2018,835,0.11737,0.12045,-0.00538049624869829,289,0.25606,0.26935,0.00792511127985499,339,0.68142,0.63057,0.0286484655209202,-0.0261038504897635
"730",488846,"Brian Duensing",2015,779,0.08087,0.10582,-0.0146323114729444,260,0.24615,0.2689,-0.0253578499861851,349,0.66189,0.63722,0.0169871060559819,-0.0569772675151114
"731",488846,"Brian Duensing",2016,209,0.09091,0.10377,-0.004194696174278,80,0.3125,0.27064,0.0189138184046918,103,0.66019,0.66798,0.00309513404663497,0.0116239881837789
"732",488846,"Brian Duensing",2017,1028,0.10311,0.1045,-0.000809345654044969,390,0.26923,0.2673,0.0138519336951914,463,0.65659,0.62064,0.0171360299837004,-0.00409344194255394
"733",488846,"Brian Duensing",2018,718,0.09331,0.10702,-0.0135873180340818,235,0.2383,0.26948,-0.0021809691264114,331,0.68278,0.65307,0.0178030759839558,-0.033571363144449
"734",488984,"Tommy Hunter",2015,880,0.10455,0.09624,0.00755488665891357,237,0.33333,0.26118,0.0438284067088685,491,0.67617,0.63317,0.0267428173244487,0.0246404760433334
"735",488984,"Tommy Hunter",2016,483,0.09317,0.0913,0.00192259671784838,127,0.35433,0.30003,0.0192524862188146,261,0.63218,0.64314,-0.004250975796028,0.025426058732691
"736",488984,"Tommy Hunter",2017,869,0.11738,0.10018,0.018058887695844,225,0.41333,0.32925,0.0655722705443738,403,0.65509,0.63306,0.011591856386956,0.0720393018532618
"737",488984,"Tommy Hunter",2018,957,0.10763,0.09197,0.0132896078943413,280,0.37143,0.29196,0.0755749930407258,482,0.71162,0.66268,0.0261066419675443,0.0627579589675228
"738",489002,"Steve Johnson",2016,301,0.06645,0.07735,-0.00812397737622678,98,0.26531,0.25183,0.0034859758342549,165,0.66061,0.66705,0.0015866575239112,-0.00622465906588308
"739",489119,"Wade Miley",2015,3194,0.08297,0.11085,-0.0241960050981812,1165,0.26867,0.29101,-0.0395223598753485,1400,0.61429,0.62154,-0.00727394354962219,-0.0564444214239075
"740",489119,"Wade Miley",2016,2731,0.08788,0.12438,-0.0360906814672841,1015,0.29852,0.32527,-0.0418959518959466,1318,0.62064,0.64607,-0.0263006340742008,-0.0516859992890299
"741",489119,"Wade Miley",2017,3014,0.08162,0.10384,-0.0212310470203946,1077,0.27577,0.28625,-0.00533651402626292,1200,0.63083,0.61365,0.0078888681714785,-0.034456429218136
"742",489119,"Wade Miley",2018,1289,0.09154,0.1061,-0.016906484522836,497,0.25755,0.27028,-0.00544668365088316,550,0.64182,0.6457,-0.0122395058168744,-0.0101136623568447
"743",489119,"Wade Miley",2019,2729,0.09601,0.10501,-0.0144704477559166,1026,0.25244,0.27944,-0.00820698014596657,1163,0.68444,0.66699,0.00997989166711024,-0.0326573195689934
"744",489265,"Sergio Romo",2015,881,0.16799,0.12511,0.0365725462475414,235,0.29362,0.2864,-0.00219183713751535,384,0.61458,0.62604,-0.0169660334880632,0.0513467425980892
"745",489265,"Sergio Romo",2016,469,0.14925,0.12587,0.0163339051003917,125,0.336,0.26546,0.0402002526776427,199,0.63317,0.62121,0.00282050947679624,0.0537136483012382
"746",489265,"Sergio Romo",2017,908,0.14978,0.12555,0.0172344397783064,233,0.30472,0.26977,0.0322689264201495,380,0.66053,0.63321,0.00274249085575578,0.0467608753427001
"747",489265,"Sergio Romo",2018,1129,0.13198,0.1305,-0.00147210456303138,307,0.29642,0.28278,0.0123326288337771,495,0.64444,0.62542,-0.000247703476398731,0.0111082277471444
"748",489265,"Sergio Romo",2019,995,0.1397,0.12614,0.00782458443578153,308,0.3961,0.29674,0.0901276581254025,416,0.63462,0.62397,-0.00205817419671002,0.100010416757894
"749",489294,"Tanner Scheppers",2015,688,0.07994,0.09445,-0.00763658237609338,207,0.29469,0.24341,0.030886702897144,341,0.6393,0.65515,-0.0091579440475488,0.0324080645685994
"750",489294,"Tanner Scheppers",2016,126,0.0873,0.07796,0.00430945994913515,52,0.30769,0.21119,0.0321231900882869,59,0.69492,0.62829,0.0181047307218063,0.0183279193156157
"751",489295,"Brian Schlitter",2015,140,0.06429,0.07971,-0.00967081993100132,54,0.33333,0.24351,0.0292411950425595,69,0.63768,0.62374,-0.0030738643466307,0.0226442394581889
"752",489295,"Brian Schlitter",2019,149,0.06711,0.06656,0.00408005874902828,66,0.37879,0.2759,0.047529815032631,60,0.65,0.6056,0.0127011997620986,0.0389086740195606
"753",489334,"Craig Stammen",2017,1274,0.11303,0.11539,-0.00466644414934669,331,0.35952,0.29465,0.0591500256566022,590,0.63051,0.63873,-0.0152221905431472,0.0697057720504027
"754",489334,"Craig Stammen",2018,1120,0.14107,0.10677,0.0286677183313712,297,0.41751,0.30138,0.0947940073990425,521,0.64875,0.62233,0.00377943218923448,0.119682293541179
"755",489334,"Craig Stammen",2019,1250,0.092,0.09622,-0.00537423828933633,341,0.39589,0.30132,0.0802279900391156,550,0.64,0.63067,-0.0105616289831883,0.0854153807329675
"756",489446,"Kirby Yates",2015,408,0.09804,0.10798,-0.00258522154279907,115,0.29565,0.32828,-0.0200152675132511,195,0.66667,0.66365,0.00246180271376586,-0.025062291769816
"757",489446,"Kirby Yates",2016,800,0.1175,0.11055,0.00819602472286698,242,0.2562,0.26075,-0.0142722322468262,391,0.65729,0.6717,-0.0095074231834993,0.00343121565954011
"758",489446,"Kirby Yates",2017,962,0.1736,0.11101,0.052777428123088,322,0.35093,0.34676,0.0111597595370249,490,0.7,0.67242,0.0102814034580501,0.0536557842020629
"759",489446,"Kirby Yates",2018,1009,0.17047,0.114,0.0461962710609959,398,0.39698,0.37635,0.027266007204624,464,0.7306,0.6801,0.0218902312842892,0.0515720469813307
"760",489446,"Kirby Yates",2019,1021,0.15671,0.11577,0.0355481953802969,339,0.31858,0.3611,-0.0118497506646471,487,0.69405,0.70329,-0.0204008502406888,0.0440992949563386
"761",490063,"Matt Garza",2015,2360,0.07754,0.09658,-0.0201852981391093,875,0.30743,0.27684,0.0110525511185383,1123,0.67676,0.62317,0.0358092507840414,-0.0449419978046124
"762",490063,"Matt Garza",2016,1650,0.07879,0.09905,-0.0153625843434239,523,0.29446,0.28573,0.0112459639871988,780,0.67051,0.63466,0.0310939977057596,-0.0352106180619847
"763",490063,"Matt Garza",2017,1775,0.08056,0.10803,-0.0241761717521806,528,0.26326,0.29121,-0.0100998296570341,819,0.6862,0.63406,0.0347144556730832,-0.0689904570822979
"764",491159,"Joe Thatcher",2015,411,0.11436,0.08297,0.0291745128114421,190,0.24211,0.24544,-0.00985434569786408,204,0.68137,0.67727,0.000875391850465919,0.0184447752631121
"765",491624,"Cesar Valdez",2017,500,0.112,0.11926,-0.0031729253229342,163,0.42331,0.3777,0.0343203417527352,221,0.68778,0.66109,0.0125479060201759,0.0185995104096251
"766",491646,"Jeanmar Gomez",2015,1173,0.07843,0.0946,-0.0129734929778046,385,0.36883,0.28568,0.0617461274864753,553,0.6311,0.64709,-0.0131781822944961,0.0619508168031668
"767",491646,"Jeanmar Gomez",2016,1154,0.07366,0.0937,-0.0144860853641558,417,0.3741,0.28345,0.0723758814948962,515,0.57864,0.65547,-0.0559460183025459,0.113835814433286
"768",491646,"Jeanmar Gomez",2017,361,0.10803,0.09597,0.0113171425363763,148,0.37838,0.27874,0.0605051196268498,157,0.65605,0.66191,-0.00692960471443831,0.0787518668776644
"769",491646,"Jeanmar Gomez",2018,449,0.1314,0.1051,0.0178434258562497,134,0.39552,0.32855,0.035711411040706,214,0.61682,0.65295,-0.0227191894505685,0.0762740263475242
"770",491646,"Jeanmar Gomez",2019,270,0.05926,0.10313,-0.0216686418540292,73,0.26027,0.33775,-0.0138666004005897,128,0.59375,0.62374,-0.00859526667252983,-0.0269399755820891
"771",491703,"Neftali Feliz",2015,832,0.09856,0.09671,0.00343949690329168,258,0.27907,0.25636,0.00659626317094142,425,0.71059,0.67434,0.0259711125403622,-0.0159353524661291
"772",491703,"Neftali Feliz",2016,939,0.14164,0.09728,0.0382087251165249,282,0.29433,0.25685,0.0271636157394641,463,0.74514,0.67724,0.0426550278013664,0.0227173130546226
"773",491703,"Neftali Feliz",2017,847,0.11806,0.10328,0.0170377756116683,254,0.25591,0.30911,-0.019718350694024,426,0.74413,0.69213,0.0339692580702072,-0.0366498331525629
"774",491708,"Arquimedes Caminero",2015,1116,0.12724,0.08954,0.0324519922556353,322,0.29503,0.27003,0.00791173175243968,579,0.72366,0.6476,0.0409734139840852,-0.000609689976010214
"775",491708,"Arquimedes Caminero",2016,1102,0.0971,0.08881,0.00511032390140068,330,0.27273,0.26023,-0.000333045778892604,544,0.66176,0.64668,0.00119041900655121,0.00358685911595686
"776",493157,"Koji Uehara",2015,633,0.18641,0.12594,0.0517857328091115,245,0.42041,0.34493,0.0480332323301422,281,0.68683,0.70797,-0.00926172047463111,0.109080685613885
"777",493157,"Koji Uehara",2016,769,0.14954,0.12303,0.0213606678680784,276,0.41667,0.34094,0.0458005421786057,360,0.72778,0.71164,0.00878110487267344,0.0583801051740107
"778",493157,"Koji Uehara",2017,673,0.15899,0.11371,0.0338918717747865,217,0.34562,0.33424,0.0188563872136587,374,0.73529,0.69214,0.0197977908930875,0.0329504680953577
"779",493159,"Tsuyoshi Wada",2015,532,0.06579,0.09567,-0.0224705070945842,174,0.25862,0.28779,-0.0303727787298765,278,0.64748,0.66116,-0.0161092853751194,-0.0367340004493413
"780",493200,"Seunghwan Oh",2016,1303,0.18112,0.11146,0.0601945060685677,350,0.28857,0.30206,-0.0118365027489731,623,0.73355,0.67576,0.0387941454051835,0.00956385791441108
"781",493200,"Seunghwan Oh",2017,1029,0.13411,0.09034,0.0373649344663761,271,0.33948,0.34128,0.00457667602618241,541,0.73198,0.68309,0.0257220633351623,0.0162195471573962
"782",493200,"Seunghwan Oh",2018,1161,0.14815,0.09563,0.0433547464903944,360,0.31111,0.33213,-0.00520181649705324,563,0.69094,0.68186,-0.00383954002905969,0.0419924700224008
"783",493200,"Seunghwan Oh",2019,372,0.14247,0.09192,0.0308607401432217,77,0.2987,0.30421,0.00547274085353685,186,0.6828,0.67589,-0.00876172583354957,0.0450952068303081
"784",493247,"Peter Moylan",2016,668,0.09431,0.09072,0.00591575252027233,204,0.28431,0.2181,0.0439546910866926,341,0.60704,0.63031,-0.0086312225913864,0.0585016661983513
"785",493247,"Peter Moylan",2017,901,0.1121,0.10212,0.00463160965712351,242,0.30579,0.26404,0.0313697572091252,433,0.63972,0.63197,-0.00128657431566873,0.0372879411819175
"786",493247,"Peter Moylan",2018,514,0.107,0.10495,0.000791827882773189,150,0.33333,0.26514,0.0467449942505516,224,0.64732,0.6572,-0.00898076502159477,0.0565175871549195
"787",493603,"Adam Ottavino",2016,457,0.10941,0.09802,0.00791202802532995,132,0.22727,0.23477,-0.0104551513211058,218,0.58716,0.63004,-0.0295091856016703,0.0269660623058945
"788",493603,"Adam Ottavino",2017,1049,0.09628,0.09999,-0.00317078285728926,263,0.21673,0.25461,-0.020043785626082,514,0.49416,0.6184,-0.101826445254037,0.0786118767706656
"789",493603,"Adam Ottavino",2018,1271,0.12431,0.10074,0.0184157601090585,331,0.22961,0.26554,-0.0129933735012718,626,0.54633,0.64368,-0.0874663132323532,0.09288869984014
"790",493603,"Adam Ottavino",2019,1157,0.11236,0.10751,0.00129358820818892,295,0.19661,0.26931,-0.0462389862708748,572,0.56294,0.64587,-0.0718501848663414,0.0269047868036555
"791",497807,"Frank Herrmann",2016,280,0.11429,0.10347,0.00886230783253151,87,0.35632,0.28768,0.0299891696630574,160,0.775,0.66796,0.0512364274242482,-0.0123849499286594
"792",500610,"Deolis Guerra",2015,307,0.10098,0.11529,-0.00793664625365137,108,0.39815,0.29245,0.04628456371989,136,0.66912,0.66111,-0.00576956893343445,0.0441174863996731
"793",500610,"Deolis Guerra",2016,901,0.09878,0.11651,-0.0161599376973369,242,0.3719,0.34867,0.0136857689931703,425,0.66588,0.70409,-0.0284658240973807,0.0259916553932142
"794",500610,"Deolis Guerra",2017,422,0.14929,0.11811,0.0229919167395488,136,0.34559,0.30349,0.0289784540235406,169,0.73964,0.69674,0.0211280268039796,0.0308423439591099
"795",500721,"Yoervis Medina",2015,389,0.07712,0.08973,-0.00892748759752563,154,0.25974,0.25619,-0.000633809298356134,165,0.64242,0.64699,-0.0050333027649997,-0.00452799413088207
"796",500724,"JC Ramirez",2015,403,0.09429,0.09533,-0.0027485216817937,94,0.21277,0.27714,-0.0391180137367716,214,0.66822,0.63787,0.0106626093642676,-0.052529144782833
"797",500724,"JC Ramirez",2016,1238,0.09612,0.09557,0.0000895527631006641,298,0.24161,0.26324,-0.017240464569296,652,0.69479,0.66593,0.0189220853029953,-0.0360729971091906
"798",500724,"JC Ramirez",2017,2241,0.08701,0.10648,-0.0183566327276476,533,0.2439,0.24209,0.00956729081447793,1169,0.65612,0.63483,0.0129235973024232,-0.0217129392155929
"799",500765,"Dayan Diaz",2016,145,0.05517,0.07974,-0.0101025600482912,57,0.19298,0.24533,-0.01239335186968,65,0.58462,0.62921,-0.00591915393455232,-0.0165767579834189
"800",500765,"Dayan Diaz",2017,267,0.13483,0.10484,0.0174747128488475,96,0.35417,0.362,0.00810948107734972,120,0.63333,0.64849,-0.0157356411140358,0.041319835040233
"801",500779,"Jose Quintana",2015,3293,0.09323,0.10896,-0.0138112148512788,1257,0.29912,0.28702,-0.0094980498590627,1611,0.64556,0.64827,-0.010265859735448,-0.0130434049748934
"802",500779,"Jose Quintana",2016,3214,0.07685,0.10483,-0.0253349744590104,1180,0.27881,0.30676,-0.0324030906316895,1630,0.64417,0.65882,-0.0143492978392836,-0.0433887672514163
"803",500779,"Jose Quintana",2017,3049,0.08331,0.11441,-0.0316370678919908,1140,0.26053,0.31293,-0.0469319162302733,1516,0.62269,0.65512,-0.0358100644177991,-0.0427589197044651
"804",500779,"Jose Quintana",2018,2876,0.07997,0.1079,-0.0343484687489021,1143,0.25022,0.31312,-0.0574075319370114,1381,0.61188,0.6497,-0.0443116014872521,-0.0474443991986614
"805",500779,"Jose Quintana",2019,2724,0.0826,0.11729,-0.0358124314168112,997,0.25376,0.29928,-0.0240679277576902,1268,0.63801,0.65277,-0.0258332103111145,-0.034047148863387
"806",500872,"Gregory Infante",2017,936,0.10363,0.10703,-0.00515814186261688,267,0.26966,0.2822,-0.00546457780155868,468,0.64957,0.65287,-0.0106539127851748,0.000031193120999199
"807",501381,"Michael Pineda",2015,2464,0.12094,0.11543,0.0057838224393123,787,0.28081,0.32791,-0.0613688919026942,1281,0.67213,0.66237,0.0041049532052176,-0.0596900226685995
"808",501381,"Michael Pineda",2016,2974,0.14122,0.12661,0.0156024307972641,865,0.29364,0.31959,-0.0324559413969528,1345,0.66022,0.65741,0.00387679464428363,-0.0207303052439723
"809",501381,"Michael Pineda",2017,1487,0.11903,0.1338,-0.0115672060366502,422,0.28673,0.34745,-0.0370153587159498,708,0.67373,0.66246,-0.00307555049954371,-0.0455070142530564
"810",501381,"Michael Pineda",2019,2038,0.12414,0.12919,-0.00825211696699735,535,0.33458,0.38035,-0.0256579475345601,1025,0.71317,0.6845,0.0220792879709754,-0.0559893524725329
"811",501563,"Simon Castro",2015,186,0.1129,0.10013,0.00656644816830632,56,0.19643,0.17941,0.0010390807050634,90,0.66667,0.64248,0.00963089466954159,-0.00202536579617187
"812",501563,"Simon Castro",2017,595,0.06891,0.0863,-0.013554869065425,187,0.22995,0.30463,-0.0481418540645592,306,0.64706,0.64988,-0.00509712740347413,-0.0565995957265101
"813",501593,"Luis Avilan",2015,820,0.1378,0.09632,0.0337448896674831,286,0.24825,0.25259,-0.0185266155201014,357,0.72829,0.66813,0.031027490641964,-0.0158092164945823
"814",501593,"Luis Avilan",2016,327,0.1682,0.11409,0.0335741074370487,129,0.25581,0.24873,-0.00464996460402577,135,0.65185,0.65877,-0.00896895284965103,0.037893095682674
"815",501593,"Luis Avilan",2017,826,0.14165,0.11055,0.0281577475582992,209,0.30144,0.26945,0.0258267784307787,250,0.608,0.64002,-0.0231760170248832,0.0771605430139611
"816",501593,"Luis Avilan",2018,824,0.10558,0.1169,-0.00712951967655335,271,0.20664,0.27378,-0.0363378494097531,356,0.62921,0.66255,-0.0277105859612223,-0.0157567831250842
"817",501593,"Luis Avilan",2019,600,0.11167,0.12646,-0.0119055253284803,157,0.19745,0.30997,-0.0462947431662745,230,0.62609,0.66278,-0.0296699637643742,-0.0285303047303806
"818",501625,"Jose Alvarez",2015,1015,0.10936,0.09489,0.0142473067224864,405,0.27901,0.25539,0.00574528505801678,491,0.64562,0.62578,0.0117258316229265,0.00826676015757668
"819",501625,"Jose Alvarez",2016,925,0.10054,0.10014,-0.00114292796979813,354,0.27401,0.25627,0.00503695575660584,445,0.6809,0.61916,0.0412842747901053,-0.0373902470032976
"820",501625,"Jose Alvarez",2017,760,0.10395,0.10558,-0.00255445066905866,301,0.33223,0.29451,0.0296300060109338,357,0.71709,0.67267,0.0208305686725164,0.00624498666935869
"821",501625,"Jose Alvarez",2018,1021,0.10872,0.10315,0.00175205026288982,406,0.27094,0.29278,-0.00547065580867419,494,0.68016,0.65193,0.0153271826291412,-0.0190457881749256
"822",501625,"Jose Alvarez",2019,984,0.11077,0.10015,0.00841804250608066,387,0.2739,0.28388,0.00936130951364252,478,0.72176,0.66274,0.0252539336729042,-0.00747458165318101
"823",501697,"Jhan Marinez",2016,952,0.08718,0.0776,0.00584187416560206,405,0.38272,0.2325,0.111850594057032,404,0.63861,0.63978,-0.00431591204480508,0.122008380267439
"824",501697,"Jhan Marinez",2017,1018,0.10413,0.08967,0.00860546975847784,379,0.36148,0.27667,0.0700020040014241,445,0.7236,0.64424,0.0477934851656768,0.0308139885942252
"825",501697,"Jhan Marinez",2018,151,0.07285,0.09137,-0.00685569832786436,58,0.24138,0.20328,0.0174015483039928,61,0.67213,0.6155,0.0169328064297462,-0.00638695645361773
"826",501789,"Will Harris",2015,1127,0.08518,0.10125,-0.0104915103158258,354,0.24294,0.29588,-0.0530794688661986,528,0.63636,0.66683,-0.0178546948630434,-0.045716284318981
"827",501789,"Will Harris",2016,1045,0.1311,0.11189,0.01849222524229,255,0.32549,0.30976,0.00489299656902942,493,0.64909,0.64388,0.00203681932384357,0.0213484024874758
"828",501789,"Will Harris",2017,667,0.13793,0.10927,0.0211751128660365,173,0.28324,0.33062,-0.0332689480516236,327,0.63914,0.64546,-0.0174157927776409,0.00532195759205382
"829",501789,"Will Harris",2018,887,0.13754,0.12021,0.0110832628852746,263,0.27757,0.32079,-0.0217208459670262,390,0.61538,0.61903,-0.0132654359050718,0.0026278528233201
"830",501789,"Will Harris",2019,912,0.12281,0.12087,-0.000952495585349466,231,0.27706,0.33432,-0.0187639801018116,435,0.5931,0.64104,-0.0332620774787072,0.0135456017915462
"831",501817,"Tony Barnette",2016,921,0.11401,0.09608,0.0168248370579971,248,0.29435,0.29288,0.00881570178294619,431,0.69606,0.64249,0.0342400977732807,-0.00859955893233742
"832",501817,"Tony Barnette",2017,1035,0.13333,0.0922,0.0386214342422815,252,0.3373,0.32611,0.0143090169482982,461,0.67028,0.65579,0.00859803758968355,0.0443324136008961
"833",501817,"Tony Barnette",2018,405,0.11358,0.10197,0.00981404729153451,124,0.29839,0.33512,-0.0073766564742944,206,0.62136,0.64531,-0.0178474374186861,0.0202848282359262
"834",501822,"Chris Hatcher",2015,652,0.12577,0.10303,0.018429850152828,237,0.31224,0.29447,-0.000419946080022228,318,0.6761,0.65817,0.000470190986010389,0.0175397130867954
"835",501822,"Chris Hatcher",2016,769,0.09883,0.10384,-0.00481765152875473,260,0.28462,0.31185,-0.0226163565933022,352,0.67045,0.66861,0.00240443335318116,-0.0298384414752381
"836",501822,"Chris Hatcher",2017,1008,0.125,0.12743,-0.00157060843382488,355,0.32394,0.30943,0.0154049159894618,478,0.71339,0.6688,0.0223781913168579,-0.00854388376122095
"837",501822,"Chris Hatcher",2018,648,0.0787,0.09697,-0.0149970177921098,247,0.32794,0.34447,-0.000347237194784152,275,0.62909,0.63118,-0.00722939438913814,-0.00811486059775582
