"","pitcher","player_name","Season","Pitches","Whiff","xWhiff","In_Whiff","OOZ.Pitches","OOZ.Swing","OOZ.xSwing","OOZ","IZ.Pitches","IZ.Swing","IZ.xSwing","IZ","Score","command"
"142",448614,"Carlos Torres",2017,1252,0.09425,0.08636,0.00718285287065472,333,0.32733,0.28863,0.0446566728055568,591,0.71066,0.65412,0.0405285010447855,0.011311024631426,2.81
"143",448802,"Jaime Garcia",2015,1853,0.09282,0.10432,-0.00981544552346096,717,0.23152,0.25697,-0.0509048832698379,990,0.65657,0.65453,-0.00417055105434036,-0.0565497777389585,2.872
"144",448802,"Jaime Garcia",2016,2570,0.09222,0.09852,-0.00902100109206394,965,0.21969,0.23753,-0.02559623142628,1328,0.62274,0.64064,-0.0160270955019492,-0.0185901370163947,2.771
"145",448802,"Jaime Garcia",2017,2252,0.11368,0.09775,0.0134946788935607,865,0.26243,0.25391,0.00139633765605094,1022,0.65264,0.63555,0.00596918141307876,0.0089218351365329,2.828
"146",448802,"Jaime Garcia",2018,1376,0.08721,0.09306,-0.0102189463738608,591,0.20981,0.234,-0.0225981602680728,659,0.64947,0.63561,-0.00154051551906124,-0.0312765911228724,2.715
"147",448855,"Junior Guerra",2016,1790,0.10782,0.10128,0.00683242938080795,624,0.28205,0.27828,-0.00148340725503556,827,0.67594,0.64218,0.0259680362369186,-0.0206190141111462,2.934
"148",448855,"Junior Guerra",2017,1200,0.1125,0.0974,0.0100319522329615,397,0.27708,0.26062,0.0118551035930303,513,0.67251,0.64634,0.0193968979632723,0.00249015786271947,2.831
"149",448855,"Junior Guerra",2018,2289,0.10529,0.09895,0.00320844932739297,728,0.28022,0.29762,-0.00347290394401175,1122,0.68717,0.63606,0.0339172574308528,-0.0341817120474716,2.988
"150",448855,"Junior Guerra",2019,1388,0.11023,0.10309,0.00941491927423218,476,0.27731,0.3008,0.0000600799647408748,638,0.71944,0.67724,0.0178355529932143,-0.00836055375424121,2.975
"151",450172,"Edinson Volquez",2015,3256,0.09459,0.10801,-0.0115378679166609,1024,0.32227,0.31222,-0.000551836992530044,1600,0.6225,0.65858,-0.0371639565980925,0.0250742516889015,3.09
"152",450172,"Edinson Volquez",2016,3179,0.08556,0.10666,-0.01724980777531,949,0.31928,0.29368,0.0198678006666349,1601,0.62086,0.65244,-0.0264415171718223,0.0290595100631472,3.023
"153",450172,"Edinson Volquez",2017,1494,0.09036,0.10528,-0.0154351516505268,510,0.24706,0.29394,-0.0271324594914282,688,0.61192,0.65143,-0.0387175160034464,-0.00385009513850862,3.012
"154",450203,"Charlie Morton",2015,2099,0.07813,0.09714,-0.0154362082938741,601,0.33777,0.28152,0.0284325587254471,1002,0.62974,0.63739,-0.0180424039579867,0.0310387543895598,2.914
"155",450203,"Charlie Morton",2017,2380,0.10966,0.10078,0.00882632749314775,658,0.30699,0.29722,0.0142827159322537,1159,0.62726,0.65318,-0.0303427618550375,0.053451805280439,2.978
"156",450203,"Charlie Morton",2018,2675,0.11925,0.10106,0.0175755007493903,658,0.25988,0.29767,-0.0188606099376178,1364,0.63563,0.65138,-0.0251988659278513,0.0239137567396238,2.985
"157",450203,"Charlie Morton",2019,3223,0.13217,0.10932,0.0199499116427977,811,0.2688,0.31692,-0.0211274114893075,1658,0.63209,0.66898,-0.038297092674555,0.0371195928280452,3.102
"158",450282,"Glen Perkins",2015,895,0.10838,0.10802,0.00598811284731254,372,0.36559,0.30728,0.0322929278256781,505,0.69307,0.67275,0.0127240370058319,0.0255570036671587,3.051
"159",450306,"Jason Vargas",2017,2781,0.09924,0.12241,-0.0188963708771388,934,0.21092,0.3106,-0.0779084823547448,1386,0.60029,0.63973,-0.0440798959877373,-0.0527249572441463,3.25
"160",450306,"Jason Vargas",2018,1563,0.11068,0.1112,-0.00484707426395583,498,0.21285,0.31067,-0.0842389319626057,736,0.60326,0.63988,-0.043342907979004,-0.0457430982475576,3.143
"161",450306,"Jason Vargas",2019,2474,0.0966,0.11766,-0.0248390956668161,794,0.21411,0.29993,-0.0697813674784245,1055,0.63981,0.65624,-0.0242810169443562,-0.0703394462008844,3.143
"162",450308,"Jered Weaver",2015,2447,0.08378,0.11157,-0.0235905344016152,782,0.2954,0.27783,0.00687959073261253,1253,0.6241,0.64211,-0.0230666202309414,0.00635567656193873,3.031
"163",450308,"Jered Weaver",2016,2813,0.08141,0.10962,-0.0257119371164459,877,0.29647,0.26104,0.0292924733429106,1457,0.61771,0.63836,-0.0186361330632808,0.0222166692897454,2.961
"164",450351,"C.J. Wilson",2015,2117,0.08597,0.10533,-0.0169965835663031,899,0.2525,0.26098,-0.0230003663008595,1004,0.61853,0.64929,-0.0296438903390899,-0.0103530595280727,2.903
"165",450729,"Doug Fister",2015,1654,0.052,0.08773,-0.0295368617683129,566,0.36749,0.27869,0.0595036503242364,826,0.57264,0.66307,-0.0730330518099312,0.102999840365855,2.775
"166",450729,"Doug Fister",2016,2962,0.05874,0.09295,-0.0301722327411585,1075,0.33488,0.28394,0.0366936182826222,1336,0.55464,0.6469,-0.0877263024230806,0.0942476879645443,2.867
"167",450729,"Doug Fister",2017,1553,0.07598,0.09071,-0.0137251026818229,512,0.32227,0.31851,0.0144314739340021,728,0.58104,0.64694,-0.0627764350527751,0.0634828063049543,2.964
"168",450729,"Doug Fister",2018,1101,0.05177,0.0882,-0.0284762432141035,374,0.33422,0.31481,0.0317666008696386,512,0.5918,0.63723,-0.0425185875572557,0.0458089452127908,2.943
"169",451584,"Wade Davis",2015,1070,0.11495,0.09218,0.0234436175373789,317,0.25237,0.30382,-0.0443432977029729,527,0.65465,0.64861,0.00310997037218635,-0.0240096505377803,2.926
"170",451596,"Yovani Gallardo",2015,3163,0.06576,0.10488,-0.0351541949041841,1153,0.24458,0.26331,-0.0267653835755831,1395,0.65018,0.61025,0.0315211889842349,-0.093440767464002,2.966
"171",451596,"Yovani Gallardo",2016,2091,0.06408,0.10324,-0.0355024847344649,823,0.25395,0.25712,-0.00389207907099231,930,0.62581,0.61045,0.0175798459159931,-0.0569744097214503,2.929
"172",451596,"Yovani Gallardo",2017,2268,0.08333,0.11275,-0.0267935761263625,735,0.30204,0.29603,0.0172753980889681,1052,0.65019,0.63288,0.00805214143544016,-0.0175703194728345,3.119
"173",451596,"Yovani Gallardo",2018,1652,0.05872,0.11109,-0.047710084153575,518,0.26062,0.31681,-0.0288051433443981,765,0.61307,0.62205,-0.0168180875487589,-0.0596971399492142,3.19
"174",451661,"Josh Fields",2017,932,0.13627,0.12036,0.0112432938856409,310,0.37742,0.34474,0.0338786204158795,513,0.77778,0.70084,0.0414568511561358,0.00366506314538464,3.254
"175",451775,"Fernando Rodriguez Jr.",2015,1061,0.13007,0.0959,0.0289587891652009,357,0.32493,0.27691,0.0259107677904087,505,0.73069,0.66111,0.0396577887035254,0.0152117682520842,2.85
"176",452657,"Jon Lester",2015,3219,0.105,0.08723,0.0158624295144731,1341,0.32364,0.25898,0.0372917359885612,1405,0.64698,0.64006,-0.00409860519804384,0.0572527707010782,2.738
"177",452657,"Jon Lester",2016,3124,0.10179,0.08824,0.0103931719715725,1230,0.29919,0.25377,0.0241065355528561,1449,0.67288,0.65641,0.00825064834718701,0.0262490591772416,2.705
"178",452657,"Jon Lester",2017,3110,0.10932,0.0938,0.0132314702462182,1127,0.31411,0.27574,0.0440573076581944,1350,0.66296,0.65027,0.00117938832295812,0.0561093895814545,2.842
"179",452657,"Jon Lester",2018,3109,0.08588,0.09631,-0.0135609790811205,1199,0.2352,0.26255,-0.0184838941867097,1474,0.67368,0.66612,-0.000610609418938726,-0.0314342638488914,2.797
"180",452657,"Jon Lester",2019,3123,0.0919,0.10008,-0.00915571608577415,1203,0.28346,0.29413,0.0113693468306219,1376,0.67951,0.65967,0.00958533319326677,-0.00737170244841902,2.951
"181",452666,"Tom Wilhelmsen",2015,1092,0.10989,0.11057,0.00340195723404411,329,0.23708,0.29481,-0.0519416723137172,507,0.65286,0.63828,0.0118087471891576,-0.0603484622688307,3.085
"182",452718,"Kyle Kendrick",2015,2311,0.06534,0.09677,-0.0310098149648755,672,0.32887,0.31398,0.00428418230187369,1141,0.66433,0.64248,0.015706671779285,-0.0424323044422868,3.013
"183",453172,"Jared Hughes",2018,1158,0.12263,0.07563,0.0372694913363636,394,0.42893,0.25701,0.13038344456551,524,0.69656,0.58921,0.0694749874322245,0.0981779484696489,2.699
"184",453178,"Ian Kennedy",2015,2946,0.10591,0.11123,-0.00625407107816127,968,0.33678,0.33746,-0.0170754409447264,1387,0.65753,0.66582,-0.0190475228305866,-0.00428198919230111,3.196
"185",453178,"Ian Kennedy",2016,3355,0.09896,0.11067,-0.00997439666684715,1099,0.31574,0.34396,-0.0207388396941583,1647,0.66181,0.67923,-0.0178747533701733,-0.0128384829908321,3.192
"186",453178,"Ian Kennedy",2017,2500,0.0892,0.11324,-0.0218145701958015,779,0.28498,0.35192,-0.0410820961408228,1269,0.66194,0.67501,-0.0156695735996523,-0.047227092736972,3.25
"187",453178,"Ian Kennedy",2018,2073,0.08394,0.10229,-0.0178154694152505,635,0.30866,0.35143,-0.0221931052007479,1039,0.66506,0.66293,-0.00474736985590254,-0.0352612047600958,3.163
"188",453178,"Ian Kennedy",2019,1120,0.09821,0.09098,0.00334848821781276,335,0.27463,0.33063,-0.018794513964363,581,0.68675,0.68834,-0.00939394546480742,-0.00605208028174277,2.945
"189",453192,"Andrew Miller",2015,1040,0.17788,0.11264,0.0589020704087018,469,0.371,0.30208,0.043131647336326,511,0.51859,0.6378,-0.0869505218102622,0.18898423955529,3.131
"190",453192,"Andrew Miller",2016,1138,0.1652,0.113,0.0465932110677608,510,0.41961,0.29314,0.0988921058835388,563,0.53286,0.64159,-0.084111180911383,0.229596497862683,3.098
"191",453214,"Steven Wright",2015,1178,0.09338,0.09031,0.0133849947866901,437,0.25629,0.18133,0.0606944291622188,630,0.60952,0.56433,0.0433200532668983,0.0307593706820106,2.617
"192",453214,"Steven Wright",2016,2462,0.10885,0.08939,0.01953816594424,855,0.23392,0.1771,0.0481689784513598,1287,0.63636,0.5654,0.0625588339234147,0.00514831047218503,2.592
"193",453265,"Tony Watson",2015,1128,0.11613,0.09238,0.0193420280596577,397,0.27708,0.29453,-0.0343131452130293,516,0.7093,0.66359,0.0202201565696477,-0.0351912737230192,2.873
"194",453265,"Tony Watson",2016,1075,0.12651,0.10978,0.0125984286596782,363,0.25344,0.30356,-0.0500957980562577,530,0.71698,0.68605,0.0137305953144136,-0.0512279647109931,3.035
"195",453265,"Tony Watson",2017,1020,0.12255,0.10138,0.0174467440206801,363,0.31956,0.30739,0.0205861011528223,511,0.71429,0.66624,0.0256198030493033,0.012413042124199,2.998
"196",453265,"Tony Watson",2018,1011,0.12859,0.1078,0.0146480835283757,330,0.25455,0.30427,-0.0142561693191388,547,0.68373,0.67798,-0.00938442407357269,0.00977633828280968,3.031
"197",453281,"Wade LeBlanc",2017,1088,0.09651,0.10857,-0.0150247786797964,385,0.20779,0.28483,-0.049732988539452,542,0.66605,0.65613,-0.00481797839057237,-0.0599397888286761,3.005
"198",453281,"Wade LeBlanc",2018,2475,0.09374,0.10562,-0.0104066276551514,815,0.25767,0.30319,-0.0307656758934564,1170,0.63761,0.64865,-0.0151322131394818,-0.026040090409126,3.051
"199",453281,"Wade LeBlanc",2019,2050,0.09756,0.10957,-0.0123787245688717,604,0.22848,0.29421,-0.0372968038383962,970,0.66598,0.65166,0.0109827303055987,-0.0606582587128666,3.053
"200",453284,"Blake Parker",2017,1110,0.13784,0.10626,0.0282806323171925,322,0.35714,0.37935,-0.00327005615754921,532,0.67857,0.68053,-0.00971361314776134,0.0347241893074046,3.269
"201",453284,"Blake Parker",2018,1199,0.10842,0.10877,-0.00117981819103509,315,0.33016,0.36257,-0.0114896446973847,571,0.67601,0.66923,-0.00109696464955286,-0.0115724982388669,3.253
"202",453286,"Max Scherzer",2015,3341,0.15205,0.10779,0.0428957644374996,973,0.32682,0.31381,-0.00303521372456596,1853,0.71991,0.68212,0.0292090232899969,0.0106515274229367,3.057
"203",453286,"Max Scherzer",2016,3499,0.15433,0.10874,0.0424305141234083,998,0.34669,0.3231,0.0120467124139289,1804,0.68126,0.67266,0.00388959675277922,0.050587629784558,3.112
"204",453286,"Max Scherzer",2017,2933,0.15377,0.1072,0.0444201867385845,834,0.32374,0.31062,0.0195186410012416,1538,0.68531,0.67466,-0.000040618942641998,0.0639794466824681,3.052
"205",453286,"Max Scherzer",2018,3495,0.16109,0.1113,0.0439158935528878,1042,0.31286,0.32852,-0.00124735045541936,1869,0.69074,0.67562,0.00136684817733168,0.0413016949201367,3.151
"206",453286,"Max Scherzer",2019,2748,0.16412,0.11454,0.0412056789079895,753,0.33599,0.33225,0.0191528760477902,1388,0.70245,0.67336,0.0133816220771204,0.0469769328786592,3.198
"207",453311,"Tim Lincecum",2015,1322,0.10666,0.12035,-0.017349560378109,512,0.28125,0.27705,-0.00801220463055159,620,0.63065,0.65008,-0.0273385392771347,0.00197677426847407,3.1
"208",453329,"Clay Buchholz",2015,1738,0.10817,0.09437,0.0146263051807166,532,0.31579,0.29445,0.00169450494063783,914,0.65755,0.64761,0.00797788294423996,0.00834292717711448,2.916
"209",453329,"Clay Buchholz",2016,2273,0.09503,0.09673,-0.00285434249596887,658,0.27508,0.27416,-0.00868491939263234,1140,0.63421,0.62922,-0.00265615121637608,-0.00888311067222513,2.897
"210",453329,"Clay Buchholz",2018,1395,0.09749,0.0941,-0.00207003969689025,391,0.31202,0.33,0.000291254336828611,711,0.66526,0.63649,0.0103961175808578,-0.0121749029409195,3.052
"211",453343,"Mark Melancon",2015,1118,0.11807,0.10392,0.0116287611660118,336,0.35417,0.32654,0.0160722597065511,513,0.64717,0.62861,-0.00063984714355042,0.0283408680161134,3.146
"212",453343,"Mark Melancon",2019,1092,0.10256,0.1037,-0.00329541717889326,317,0.29968,0.30197,0.0136017520109593,519,0.60501,0.62003,-0.023344037412103,0.0336503722441691,3.072
"213",453385,"Clayton Richard",2016,1086,0.08379,0.08248,0.000166632754726678,374,0.20856,0.24446,-0.0439087241041718,502,0.63944,0.61427,0.0198221471438852,-0.0635642384933303,2.683
"214",453385,"Clayton Richard",2017,3014,0.0866,0.09511,-0.0114632676497742,976,0.26537,0.27561,-0.0053777429525965,1419,0.66949,0.62219,0.0389140827809409,-0.0557550933833117,2.897
"215",453385,"Clayton Richard",2018,2382,0.0848,0.09337,-0.0113084264018685,898,0.21381,0.25384,-0.0283698285467149,1160,0.67328,0.61377,0.042547256008141,-0.0822255109567244,2.819
"216",453562,"Jake Arrieta",2015,3466,0.11108,0.1086,0.000683540365968504,1110,0.33514,0.27722,0.0361210238097363,1699,0.62036,0.64801,-0.0370539880356238,0.0738585522113286,2.992
"217",453562,"Jake Arrieta",2016,3060,0.10523,0.10345,0.00143228940001058,897,0.35452,0.2808,0.065467427592773,1532,0.62076,0.65217,-0.0347569237509892,0.101656640743773,2.948
"218",453562,"Jake Arrieta",2017,2614,0.08722,0.10007,-0.0137948948233784,782,0.30946,0.27736,0.0436965494569689,1322,0.61346,0.65384,-0.0411738358910085,0.071075490524599,2.902
"219",453562,"Jake Arrieta",2018,2839,0.08101,0.09958,-0.0190477417190173,831,0.33333,0.28867,0.0513623214699117,1445,0.62561,0.65471,-0.0357414542630466,0.068056034013941,2.935
"220",453562,"Jake Arrieta",2019,2192,0.07254,0.10299,-0.0338552106146517,653,0.36447,0.31472,0.0580002721704008,1028,0.61187,0.64911,-0.044335076310771,0.0684801378665201,3.065
"221",453646,"Carlos Villanueva",2016,1205,0.11037,0.11637,-0.00699601726487312,313,0.27796,0.29212,-0.0102359539668861,603,0.63516,0.63617,-0.00269032295152444,-0.0145416482802348,3.135
"222",455374,"Antonio Bastardo",2015,1085,0.14194,0.09396,0.0410754918076472,431,0.29002,0.25118,0.0138682274355963,509,0.76228,0.67341,0.0513107508283352,0.00363296841490825,2.724
"223",455374,"Antonio Bastardo",2016,1243,0.13757,0.09938,0.0328485485971184,521,0.27063,0.24972,0.0110249586844497,585,0.70427,0.64842,0.0408921710953049,0.00298133618626323,2.809
"224",456027,"Ross Ohlendorf",2016,1194,0.10553,0.10326,0.00214482497772598,406,0.27586,0.26209,0.010122696816823,559,0.678,0.66026,0.0122016736351981,0.0000658481593509325,2.87
"225",456034,"David Price",2015,3386,0.11902,0.10103,0.0216038771245867,1058,0.26371,0.29981,-0.045052220683372,1872,0.67041,0.67573,-0.0057004748903495,-0.0177478686684358,2.955
"226",456034,"David Price",2016,3590,0.11894,0.10185,0.0138925108866797,1262,0.27417,0.28644,-0.0256796794829702,1859,0.69016,0.67673,0.00835006677358681,-0.0201372353698773,2.915
"227",456034,"David Price",2017,1250,0.1184,0.09617,0.0143277210728092,507,0.32939,0.28751,0.0298137800216844,595,0.69412,0.66123,0.0124697859942795,0.0316717151002141,2.888
"228",456034,"David Price",2018,2694,0.09577,0.09581,-0.00152400380568565,1027,0.24343,0.27802,-0.0290579857798316,1326,0.67119,0.68661,-0.0288881618691495,-0.0016938277163677,2.814
"229",456034,"David Price",2019,1927,0.11157,0.09969,0.0049185957766659,678,0.23156,0.29884,-0.0504644153986949,931,0.70677,0.68983,0.00359545868932577,-0.0491412783113548,2.917
"230",456068,"Miguel Gonzalez",2015,2540,0.09252,0.10977,-0.0104227670146919,943,0.34358,0.29776,0.0290143046573103,1156,0.68512,0.66279,0.0222436540908794,-0.00365211644826101,3.05
"231",456068,"Miguel Gonzalez",2016,2079,0.08081,0.11196,-0.0234285299155023,711,0.29536,0.31243,-0.0194614741250251,1038,0.6657,0.63731,0.027642332245546,-0.0705323362860733,3.16
"232",456068,"Miguel Gonzalez",2017,2495,0.06733,0.11201,-0.0413688083062875,665,0.33233,0.34776,0.0053638072598762,1325,0.64151,0.63007,-0.000638928797888745,-0.0353660722485226,3.293
"233",456071,"Yohan Flande",2015,998,0.07515,0.10559,-0.0293916894927865,332,0.17169,0.29602,-0.116620416548195,534,0.62734,0.62681,-0.00314187052678638,-0.142870235514195,3.06
"234",456167,"A.J. Griffin",2016,2063,0.09064,0.10027,-0.00524433591256619,738,0.25474,0.26838,-0.0127312741307021,1047,0.62464,0.64845,-0.0258868778392018,0.00791126779593352,2.881
"235",456167,"A.J. Griffin",2017,1301,0.08224,0.10362,-0.0176952375653493,436,0.25,0.27774,-0.0140021994810256,676,0.65385,0.66708,-0.021680959916699,-0.0100164771296758,2.917
"236",456501,"Johnny Cueto",2015,3265,0.10107,0.0969,0.00470688364994138,1373,0.34741,0.31345,0.00802339679911683,1508,0.67706,0.66575,0.00117580929433065,0.0115544711547276,2.977
"237",456501,"Johnny Cueto",2016,3345,0.09656,0.10348,-0.00903806669067657,1199,0.33695,0.31179,0.0159618376786928,1601,0.66209,0.65552,0.00161809860361579,0.00530567238440041,3.05
"238",456501,"Johnny Cueto",2017,2457,0.10501,0.11628,-0.012111242312903,935,0.34759,0.30795,0.0413996257743577,1099,0.68699,0.65946,0.0162019889609876,0.013086394500467,3.152
"239",456696,"David Hernandez",2016,1300,0.11769,0.09883,0.0195456484874166,385,0.27013,0.27053,-0.00290629976780725,676,0.66272,0.64813,0.010120592863706,0.00651875585590331,2.876
"240",456701,"Homer Bailey",2017,1418,0.0945,0.10906,-0.0171879364092829,390,0.25128,0.3104,-0.0362869993597075,735,0.68163,0.64414,0.0243539379674599,-0.0778288737364503,3.115
"241",456701,"Homer Bailey",2018,1783,0.08861,0.11298,-0.025055929389989,467,0.33833,0.32383,0.02037792345873,937,0.68517,0.65092,0.0225546673139023,-0.0272326732451613,3.188
"242",456701,"Homer Bailey",2019,2748,0.10771,0.12153,-0.016720768955915,806,0.33871,0.37186,-0.0103798873467241,1356,0.67699,0.68059,-0.0103130786441328,-0.0167875776585062,3.389
"243",457711,"Sean O'Sullivan",2015,1179,0.06277,0.10925,-0.0408695961716706,354,0.25141,0.27444,-0.0303271018960867,587,0.65417,0.64544,0.0011525248464246,-0.072349222914182,2.992
"244",457915,"Javy Guerra",2019,1103,0.09066,0.10862,-0.019750295542181,330,0.29091,0.30982,-0.00909379696630359,619,0.70598,0.66959,0.0102232393038671,-0.0390673318123518,3.07
"245",457918,"J.A. Happ",2015,2938,0.08067,0.10269,-0.0201489194901525,1083,0.24746,0.29096,-0.0553746214643142,1469,0.64261,0.65071,-0.0109877057162792,-0.0645358352381876,2.978
"246",457918,"J.A. Happ",2016,2938,0.09564,0.09745,-0.00266383501978203,1001,0.24276,0.2816,-0.0454462229499604,1474,0.6791,0.64971,0.0199867045392712,-0.0680967625090136,2.898
"247",457918,"J.A. Happ",2017,2377,0.09592,0.09643,-0.00160275565387771,788,0.28807,0.29259,-0.00812396296101034,1093,0.68618,0.64365,0.0224711928003408,-0.0321979114152288,2.935
"248",457918,"J.A. Happ",2018,3069,0.10362,0.10107,0.00135499355567106,1093,0.29186,0.30702,-0.0134419634420611,1447,0.69316,0.66862,0.0115670823433261,-0.0236540522297162,2.99
"249",457918,"J.A. Happ",2019,2752,0.10429,0.1023,-0.00135114389277844,940,0.25319,0.29484,-0.0295271878965928,1262,0.70919,0.65702,0.0342310235251479,-0.0651093553145192,2.978
"250",458677,"Justin Wilson",2015,1067,0.12277,0.08294,0.0364731595597447,431,0.32483,0.27749,0.0234059149362917,560,0.70536,0.70217,0.00128663434349573,0.0585924401525407,2.666
"251",458677,"Justin Wilson",2017,1158,0.12003,0.0894,0.0277804282363288,515,0.2835,0.30472,-0.00216489561620365,576,0.65104,0.69655,-0.0485459917814457,0.0741615244015708,2.829
